,Название,Описание,Цена,words
723,"Активное долголетие~Now, 5-HTP, 60 капсул, 100 мг~Now, 5-HTP, 60 капсул, 100 мг, 60 порций","5-HTP, промежуточный метаболит между аминокислотой L-триптофан и серотонином, извлекают из бобов африканского растения (Griffonia simplicifolia).5-HTP от Now обладает двойной силой и содержит в 2 раза больше 5-HTP (200 мг на капсулу) по сравнению с нашим стандартным продуктом (100 мг на капсулу).Размер порции: 1 капсулаКоличество на порциюРекомендации по ПрименениюРекомендуется принимать по 1 капсуле в день на пустой желудок перед сном.Другие ИнгредиентыЦеллюлоза (капсула), аскорбилпальмитат и диоксид кремния.Не производится из пшеницы, глютена, сои, молока, яиц, рыбы, моллюсков или ингредиентов орехового дерева. Производится в установке GMP, которая обрабатывает другие ингредиенты, содержащие эти аллергены.",1036,"активный_ADJ,долголетие_NOUN,мг_NOUN,капсула_NOUN,порция_NOUN"
724,"Активное долголетие~Ultimate Nutrition, Coenzyme Q-10 (Коэнзим Ку-10), 30 капсул~Ultimate Nutrition, Coenzyme Q-10 (Коэнзим Ку-10), 30 капсул, Ultimate Nutrition, Coenzyme Q-10 (Коэнзим Ку-10), 30 капсул, США","Коэнзимы — это вещества, которые способствуют активности энзимов. Коэнзим Q-10 играет очень важную роль в производстве энергии в организме человека. Кроме того, коэнзим обладает свойствами антиоксиданта, поскольку уничтожает свободные радикалы. Отметим, что улучшение производства энергии особенно важно для атлетов и бодибилдеров.Коэнзим Q-10 помогает организму превращать пищу в ATP (аденозинтрифосфат), форму энергии. Практически каждая клетка содержит некоторое количество коэнзима Q-10, при этом митохондрии, маленькие электростанции внутри клеток, содержат его больше всего. В сердце и печени, благодаря высокому количеству митохондрий в этих органах, находится наибольшее количество коэнзима Q-10.Коэнзим Q-10 может даже способствовать снижению веса благодаря своей стимуляции метаболизма. Усвоение коэнзима Q-10 лучше проходит, если употреблять его вместе с жирами, например, с растительным маслом, ореховым маслом, оливковым маслом и т. п. В среде бодибилдеров коэнзим Q-10 известен, как превосходный антиоксидант, как вещество, улучшающее энергообмен, и как легкий жиросжигатель.Медицинское описание: Продукт контролирует и снижает повышенное артериальное давление, поддерживает энергетический обмен в сердечной мышце, препятствует развитию ишемической болезни и инфаркта миокарда, эффективно и быстро восстанавливает недостаточность функций иммунной системы, активизирует антимикробную и антивирусную защиту, тормозит рост злокачественных клеток, стимулирует процесс энергетического сжигания жиров. Показан всем здоровым лицам после 30 лет для укрепления и оздоровления организма, повышения его энергетического и жизненного тонуса, для профилактики преждевременного старения и снижения функций иммунной системы.Состав порции (1 капсула):Другие ингредиенты:микрокристалическая целлюлоза, дикальций фосфат, желатин, кремний и стеариновая кислота.Рекомендации по применению:принимайте одну капсулу в день.Порций в упаковке: 30",850,"сша_NOUN,активный_ADJ,долголетие_NOUN,ку_NOUN,капсула_NOUN"
725,"Активное долголетие~Frog Tech, 5-HTP 50 мг, 30 капсул~Frog Tech, 5-HTP 50 мг, 30 капсул, 50 мг","5-HTP (5-Гидрокситриптофан) – это уникальная аминокислота, синтезируется в организме человек из триптофана. Данная добавка обладает широким спектром положительных эффектов: улучшение настроения, расслабление, повышение качества сна, ускорение восстановления, смягчает симптомы мигрени. 5-ХТП представляет интерес для спортсменов, которым позволит ускорить восстановление за счет обширно-успокаивающего эффекта, улучшения качества сна. 5-ХТП является прекурсором нейротрансмитера – сератонина. 5-ХТП преобразуется в сератонин, эффект усиливается при сочетании 5-HTP с витамином B6 от компании Frog Tech.5-HTP от Фрог Тек – эффективный антидепрессант и снотворное, восстановитель.Состав: 30 капсул В 1 капсуле 50 мг HTPПрименение: По 1 капсуле перед за 30 минут до сна.",485,"капсула_NOUN,активный_ADJ,долголетие_NOUN,мг_NOUN"
726,"Активное долголетие~Now, 5-HTP, 90 капсул, 50 мг~Now, 5-HTP, 90 капсул, 50 мг, 90 порций","NOW, 5-HTP, 90 КАПСУЛ, 50 МГ, 90 ПОРЦИЙПоложительные эффекты:5-гидрокситриптофан (5-НТР) является натуральным прекурсором серотонина, который отвечает за наше настроение. 5-HTP оказывает выраженное антидепрессивное действие, нормализует настроение, сон и работоспособность, улучшает память, регулирует аппетит.Таурин повышает обмен веществ, тонизирует, придает хороший заряд бодрости.Глицин необходим для нормальной работы ЦНС, т.к. он является нейромедиатором. Глицин обладает не только успокаивающим действием, но и очень хорошо улучшает мышление и обучаемость, запоминание большого количества информации.Инозитол защищает нервные клетки от повреждений, входит в состав миелиновой оболочки и улучшает передачу сигналов. Все это усиливает защитные и когнитивные функции головного мозга.Пиридоксин является одним из ключевых элементов выработки нейромедиаторов всей нервной системы, особенно серотонина. Он усиливает действие 5-HTP и всего комплекса в целом. За счет этого комплекс сильнее защищает нервную систему от стрессов и помогает им противостоять.Ниацин улучшает микроциркуляцию, т.к. обладает выраженным сосудорасширяющим действием. Он улучшает питание клеток нервной системы и повышает КПД ее работы, ускоряет восстановление в ночное время, снижает уровень гипоксии мозга.Состав:60 капсулNow 5-НТР, показания к применениюПротивопоказания:Индивидуальная непереносимость. Беременным и кормящим женщинам необходимо прокольтироваться с врачом.Способ применения и дозы:Взрослым по 1 капсуле в день за 15 минут до еды.Взрослым по 1 капсуле 1-2 раза в день за 15 минут до еды. Для улучшения сна принимать по 1-2 капсулы за 15 минут до сна.",915,"активный_ADJ,долголетие_NOUN,мг_NOUN,капсула_NOUN,порция_NOUN"
727,"Активное долголетие~Now, Ultra Omega-3, 90 гел капсул, США~Now, Ultra Omega-3, 90 гел капсул, США, 90 порций","Сердечно-сосудистые заболевания, варикозная болезнь, желчнокаменная болезнь, перхоть, проблемы с кожей и кишечником… Этот стандартный «набор» болезней для многих людей зрелого и пожилого возраста. И это как ничто другое подтверждает тот факт, что в рационе большинства из нас не хватает источников омега-3 жирных кислот: выше описаны именно признаки их недостаточности.Чтобы решить проблему дефицита этих соединений, рекомендуется перейти на регулярный прием содержащих их биодобавок. БАД Ультра Омега-3 (Ultra Omega-3) производства компании Now Foods дает возможность восполнить внутренние запасы ненасыщенных жирных кислот и оказать этим большую услугу собственному здоровью.Ультра Омега-3 (Ultra Omega-3): состав и форма выпускаСредство выпускается в форме капсул. Упаковки, представленные пластиковыми баночками, содержат по 90 капсул. В каждой капсуле препарата содержатся:Все компоненты получены из натуральных источников.Ультра Омега-3 (Ultra Omega-3): свойстваОсновные свойства Ультра Омега-3 заключаются в воздействии на сердечно-сосудистую систему, однако это далеко не все эффекты препарата. БАД:Ультра Омега-3 (Ultra Omega-3): показания и противопоказанияПоказания к приему Ультра Омега 3 довольно многочисленны. Это:Добавка безопасна для здоровья и противопоказана лишь тем, у кого в ответ на ее прием возникает аллергическая реакция. Аллергия, как правило, появляется в ответ на прием некачественных препаратов; в случае с добавкой Ультра Омега 3, произведенной по самым строгим современным стандартам, она возникает крайне редко.С осторожностью принимать препарат следует людям, страдающим аллергией на морскую рыбу, у них вероятность появления непереносимости выше, чем у других.Ультра Омега-3 (Ultra Omega-3): инструкция по применениюДля того чтобы добиться устойчивого результата, принимать препарат нужно не меньше 3 месяцев. Ежедневно во время еды принимать по 2 капсулы. Если БАД используется для профилактики, хватит 1-кратного приема, если при проблемах со здоровьем, прием повторять 2-3 раза в день.",1311,"сша_NOUN,активный_ADJ,гел_NOUN,долголетие_NOUN,капсула_NOUN,порция_NOUN"
728,"Активное долголетие~Biovea, Omega-3 Fish Oil, 60 капсул~Biovea, Omega-3 Fish Oil, 60 капсул, 60 капсул","Что такое Омега-3?    Существует два типа жира, омега-3 и омега-6, которые необходимы для здоровья человека. В среднем человек потребляет слишком много омега-6 жиров в своем рационе, потребляя очень низкие уровни омега-3. Идеальное соотношение омега-6 к омега-3 жирам составляет 1: 1. Наши предки эволюционировали в течение миллионов лет на этом соотношении. Сегодня, однако, наше отношение омега-6 к омега-3 в среднем составляет от 20: 1 до 50: 1!Безусловно, лучший тип жиров омега-3 - это те, которые содержатся в рыбе. Омега-3 у рыб высока в двух жирных кислотах, имеющих решающее значение для здоровья человека, DHA и EPA. Эти две жирные кислоты играют решающую роль в предотвращении многих заболеваний. Человеческий мозг также сильно зависит от DHA - низкие уровни DHA связаны с депрессией, шизофренией и потерей памяти. Исследователи теперь также связывают недостаточное потребление этих омега-3 жиров у беременных женщин с преждевременными родами и низким весом при рождении и гиперактивностью у детей.К сожалению, употребление свежей рыбы, будь то из океана, озер и ручьев или выращенные на  фермы, больше не рекомендуется. Уровни ртути у всех рыб теперь достигли опасно высоких уровней по всему миру, и риск этой ртути для вашего здоровья теперь перевешивает преимущества  от омега-3 рыб. Однако ежедневное  потребление рыбьего жира настоятельно рекомендуется в качестве ключевого ингредиента для улучшения вашего здоровья. Рыбий жир содержит самые высокие уровни лучших омега-3 жиров - с жирными кислотами EPA и DHA - и, поскольку он находится в чистом виде, не представляет собой риск ртути как из свежей рыбы.Откуда у нас Омега-3?Рыбий жир Biovea получен в основном из Сардины (Sardina / Sardinella 9 разных подтипов) и Anchovies (Engraulidae под 8 различными названиями подвид). Иногда также используется скумбрия. Время от времени, Salmon (Salmo / Salmonidae 8 различных подтипов) используются для корректировки содержания DHA, а сельди (Clupea / Clupedidae 6 из 11 подвид) используются в редких случаях для повышения уровня EPA. Вся рыба, используемая для нефти в продуктах, попадает в каналы глубокой холодной воды в океанах Северной Атлантики и Тихого океана. Используемые рыбий жир происходит от «масла рыбьего жира», которое в основном содержится во плоти.Количество на порцию (1 капсула):Как принимать: Принимайте по одной капсуле до 3-х раз в день вместе с едой.",633,"капсула_NOUN,активный_ADJ,долголетие_NOUN"
729,"Активное долголетие~Frog Tech, Melatonin Hardcore, 60 капсул~Frog Tech, Melatonin Hardcore, 60 капсул, 10 мг","Мелатонин ( melatonin, гормон сна ) от Frog TechMelatonin–так называемый гормон сна, регулирующий процессы сна и бодрствования, древнейший гормон, срок существования которого составляет более 700 миллионов лет, имеет огромную доказательную базу. Данная добавка поможет высыпаться, ускоряет восстановление после нагрузок, замедляет процесс старения и улучшает настроение. Не наносит вреда организму, даже при превышении рекомендуемых дозировок в 100 раз.Эффекты и особенности:Состав: 60 капсул. В 1 капсуле 10 мг мелатонина. Остальные ингридиенты: желатин, мальтодекстрин.Применение:Принимать 1-3 таблетки за 30 минут до сна. После 1-2 месяцев приема необходимо сделать перерыв на 2-4 неделиВНИМАНИЕ! НЕ УПОТРЕБЛЯЙТЕ ДАННЫЙ ПРЕПАРАТ ПЕРЕД УПРАВЛЕНИЕМ ТРАНСПОРТНЫМИ СРЕДСТВАМИ",534,"капсула_NOUN,активный_ADJ,долголетие_NOUN,мг_NOUN"
730,"Активное долголетие~Frog Tech, Ginseng Kianpi, 30 капсул~Frog Tech, Ginseng Kianpi, 30 капсул, 30 порций","Frog Tech Ginseng Kianpi -  растительная добавка в капсулах, предназначенная для укрепления организма и увеличения мышечной массы.Укрепляющие капсулы ""Frog Tech Ginseng Kianpi"" , состоящие из сбора лекарственных трав, включая основной ингредиент - женьшень. Данный препарат был разработан на основе многолетнего опыта клинических исследований в области традиционной китайской медицины из тщательно подобранных трав и вытяжек. Лекарственное действие этих капсул направлено на общее укрепление организма, его иммунной системы, восстановление при перенесенных заболеваниях и тяжелых физических нагрузках, оказывает корректирующее действие на все жизненно-важные системы и органы. Препарат применяют как люди с ослабленным здоровьем, так и спортсмены, чей организм нуждается в соответствующей поддержке, это касается и самих тренировок и периода восстановления.Эффекты:Форма выпуска: 30 коротких капсул в 1 флаконе.Инструкция по применению: Принимайте каждый день по 1 капсуле за 15-30 минут до приёма пищи.Рекомендуемая продолжительность курса - 4 недели.Противопоказан для приема беременными женщинами и грудными детьми.",339,"капсула_NOUN,активный_ADJ,долголетие_NOUN,порция_NOUN"
731,"Активное долголетие~Now, DMAE 250 мг, 100 капсул~Now, DMAE 250 мг, 100 капсул, 250 мг","Описание DMAE 250 mg NOW (100 вег кап)Старение кожи характеризуется многими изменениями, включая образование морщин, обесцвечивание, образование пятен, разрыв кровеносных сосудов и исчезновение блеска. Однако лицо выдает возраст не только из-за перемен, которые происходят на поверхности кожи. На подбородке, на носу и вдоль линии челюсти сама кожа начинает обвисать.Почему обвисают мышцы? Когда вы напрягаете мускул руки или заставляете мышцы лица улыбаться, по нервам идет сигнал (процесс очень похож на функционирование электрического провода) именно к той мышечной ткани, которая должна заработать. На самом кончике нерва есть утолщение, где, как в резервуаре, скапливаются химические вещества. Среди них — ацетилхолин. Всякий раз, когда в мышечную ткань попадает определенное количество ацетилхолина, она откликается повышением тонуса или движением. Подобно всем остальным системам тела, нервная система тоже стареет из-за непрекращающегося вредного воздействия свободных радикалов и недостаточно оптимального питания. Как только начинается старение, уменьшается как количество вырабатываемого ацетилхолина, так и степень его воздействия на мышцы. Единственный способ обратить процесс вспять (а это значит — получить более сильную степень отклика мышц и более подтянутую кожу) — это повысить в организме уровень активного ацетилхолина, что можно достичь более правильным питанием и применением ДМАЭ как наружно, так и внутрь. В результате улучшится как общее самочувствие, так и питательная среда кожи.Чем помогает ДМАЭ? ДМАЭ увеличивает в центральной нервной системе содержание тех химических веществ, которые помогают нам ясно мыслить. Миллионы людей принимают капсулы ДМАЭ просто для того, чтобы повысить познавательную активность. Несмотря на то, что ДМАЭ считается весьма эффективной защитой от процесса старения, мало кто рассматривает это вещество в качестве антиоксиданта. Тем не менее, если уйти от шаблонного мышления, ДМАЭ действует именно как антиоксидант, поскольку способствует стабилизации клеточных мембран: защищает их от ущерба, наносимого свободными радикалами, тем, что помогает клеткам избавляться от отходов жизнедеятельности и удерживать ценные питательные вещества. При применении этого не слишком распространенного питательного комплекса, он не только действует быстро, но и укрепляет кожу надолго. Кроме того, нет ничего безопаснее.ДМАЭ считается составной частью пищи, поэтому вы можете принимать его без всякого для себя ущерба.Если вы добавите к ДМАЭ альфа-липоевую кислоту и Эстер Си, вы сможете бороться с любым признаком старения и, если не полностью, то в значительной степени, удалить с лица неизбежные тонкие линии, морщинки, вернуть коже здоровый цвет и утраченную упругость. К сожалению, уйти от изменений, связанных с возрастом, нельзя, но можно успешно излечить их без побочных эффектов, аллергических реакций, хирургического вмешательства и боли.Прямое действие DMAE:• Сердечно-сосудистые заболевания.• Нарушение функции мозга, мозгового кровообращения.• Увядающая кожа, морщины.DMAE от NOW Foods (ДМАЭ /Диметиламиноэтанол) оказывает уникальное воздействие на кожу: он способен разгладить морщинки, придать коже упругость и вернуть сияющий здоровый цвет. Этот комплекс, полностью состоящий из натуральных ингредиентов, сначала считался одним из самых эффективных средств для борьбы только с внутренним старением организма, но вскоре был отмечен эффект заметного внешнего омоложения от его наружного применения. Это дало огромный толчок разработке нового поколения омолаживающих косметических препаратов: сегодня уникальные свойства диметиламиноэтанола активно исследуются не только за рубежом, но и в России. Эффект, производимый ДМАЭ, обусловлен действием сильнейших антиоксидантах, входящих в его состав.Катализатор старения — окислительный процесс — значительно ускоряется из-за вредного воздействия внешней среды, что вызывает вялость, усталость, депрессию, замедленную реакцию, затруднения в принятии решений и раздражительность. Особенно хорошо это знают жители больших городов, каждодневно испытывающие на себе все «прелести» существования в мегаполисе. Если вы правильно питаетесь, не имеете вредных привычек и вообще можете служить эталоном здорового образа жизни, все же вы ежедневно шагаете по тротуару и вдыхаете загазованный воздух, проводите минут по 30-40 в день в метро, где очень высоко влияние электромагнитных полей, или в общественном транспорте, где вам грозит вполне реальная возможность подхватить какое-нибудь вирусное заболевание от простуженного соседа.Даже если вы не курите, на улице или в кафе рядом с вами непременно найдется кто-нибудь с сигаретой. Неправильное питание, хронические стрессы, загрязненные воздух и вода, различные токсические химические вещества, поступающие в наш организм, способствуют серьезным нарушениям кровообращения, следовательно, и ткани мозга не получают необходимого питания. Мозг нуждается в дополнительной помощи, которую ему может оказать (ДМАЭ /Диметиламиноэтанол), защищающий клетки мозга от повреждений, сохраняющий их функции, улучшающий память и способность обрабатывать информацию.При приеме внутрь DMAE от NOW Foods (ДМАЭ /Диметиламиноэтанол) оказывает позитивное воздействие на липидный обмен в организме, усиливая синтез фосфолипидов мозга и печени; производит омолаживающее действие непосредственно на центральную нервную систему, способствуя восстановлению нервных клеток. Ярко выраженное антиоксидантное действие этого вещества проявляется в том, что он защищает клетки от повреждения наиболее опасными разновидностями свободных радикалов.DMAE оказывает благотворное влияние на состояние крови — она активнее начинает захватывать кислород и доставлять его в клетки тканей тела. Кровообращение начинает нормализоваться, улучшение кислородного питания мозга постепенно увеличивает скорость его работы: усиливается память, улучшается концентрация внимания и усвоение учебного материала, повышается общий психологический настрой, нормализуется сон. Этот комплекс омолаживает и восстанавливает нервные клетки, активизируя тем самым все функции мозга: исчезает рассеянность, появляется способность к высокой концентрации, а также улучшается память и понимание усваиваемого материала, что может очень пригодиться в период интенсивного обучения или на экзаменах.DMAE также оказывает прямое омолаживающее воздействие на центральную нервную систему. Кроме того, ДМАЭ рекомендован для применения спортсменам, так как при всей своей эффективности не является допингом. Будучи полностью натуральным, он не вызывает привыкания, зависимости или синдрома отмены.DMAE выводит из клеток липофусцин — пигмент старения, определяющий старческий цвет и вид кожи. Однако липофусцин может накапливаться не только в коже, но и во всех тканях организма (в клетках мозга, сердца, даже непосредственно в клетках центральной нервной системы). С течением времени он может заполнить клетку практически на треть, и если ранее ученые считали, что этот пигмент является просто клеточным мусором, то дальнейшие исследования показали, что липофусцин вовсе не так безобиден: по мере своего накопления он может отравить клетку. DMAE от NOW Foods (ДМАЭ /Диметиламиноэтанол) в срок от нескольких месяцев до двух лет способен вывести из наших клеток более половины накопленного в течение всей жизни липофусцина, поэтому применение препаратов на основе ДМАЭ рекомендуется начинать уже в молодом возрасте, пока клетки организма не накопили солидного багажа этого пигмента.Основная способность DMAE повышать активность и скорость нервных процессов, умственную и физическую работоспособность. В основе действия лежит способность повышать содержание холина в головном мозге и периферических нервных структурах, что приводит к усилению деятельности холинергических структур. При этом повышается скорость проведения нервного импульса по нервным стволам, усиливается синтез ацетилхолина. Диметиламиноэтанол (ДМАЕ) в высшей степени благоприятно воздействует на липидный обмен, усиливая синтез фосфолипидов мозга, составляющих основу стенок нервных клеток. Доказано значительное улучшение деятельности головного мозга на фоне диметиламиноэтанола (ДМАЕ): улучшение памяти, внимания, умственной деятельности. Данный компонент снижает содержание в клетках мозга липофусцина («пигмента старения»), улучшает когнитивные функции, усиливает интеллект, память, обучаемость. Это соединение является ингибитором свободных радикалов (оказывает антиоксидантный эффект) и защищает клетки от кислородного голодания. Оказывает умеренное стимулирующее действие на ЦНС, активируя обменные процессы в ней, улучшает передачу импульсов в гипоталамической и других областях мозга. Усиливает выработку энергии мозгом (стимулирует потребление глюкозы и др.).DMAE широко и с большим успехом используется врачами для активации психических функций, улучшения настроения. Его назначают при ипохондрических и астеноипохондрических состояниях, при нарушениях мнестических функций в пожилом и старческом возрасте, при травматических и сосудистых заболеваниях головного мозга, при неврозах навязчивости и других невротических состояниях. Доказан эффект при диэнцефальном синдроме, нарушениях мозгового кровообращения, при боковом амиотрофическом синдроме.Содержание питательных веществ в порции (1 капс.) продукта:Другие ингредиенты:Целлюлоза (капсулы), стеарат магния (растительный источник) рисовой муки и кремнезема.Не содержит сахар, дрожжи, кукуруза, соя, пшеница, клейковина, молоко или консервантов.Рекомендации по применению:В качестве диетической добавки, принимать по 1 капсуле от 1 до 3 раз в день, лучше между приемами пищи. Не превышайте дозировку.",846,"капсула_NOUN,активный_ADJ,долголетие_NOUN,мг_NOUN"
732,"Активное долголетие~Natrol, Advanced Sleep Melatonin + 5-HTP , 60 таблеток~Natrol, Advanced Sleep Melatonin + 5-HTP , 60 таблеток, 60 порций","Natrol Advanced Sleep Melatonin + 5-HTPNatrol Advanced Sleep Melatonin + 5-HTP  Великолепнейшее сочетания триптофана(серотонин и дофамин) и мелатонина. Этот препарат сформулирован для решения трех наиболее распространенных проблем со сном: Гиперактивность мозга, трудности с засыпанием и трудности со сном ночью. Он использует запатентованную двухслойную планшетную технологию для выпуска каждого ингредиента в оптимальное время. Первый слой сразу выпускает 5-HTP и мелатонин, чтобы помочь вам расслабиться и заснуть. Второй слой содержит постепенно растворяющийся мелатонин, который поможет вам спать всю ночь спокойно без пробуждения.Размер порции: 1 таблеткаСостав:Витамин B-6(как хлоргидрат пиридоксина) 10mg 590%5-HTP (5-Гидрокситриптофан)[от Griffonia simplicifolia (семена)] 50mgМелатонин 6mgРекомендации по применению: принимать по 1 таблетке за 20 минут до сна.",903,"порция_NOUN,активный_ADJ,долголетие_NOUN,таблетка_NOUN"
733,"Активное долголетие~Biovea, Omega-3 Fish Oil, 90 капсул~Biovea, Omega-3 Fish Oil, 90 капсул, 90 капсул","Что такое Омега-3?    Существует два типа жира, омега-3 и омега-6, которые необходимы для здоровья человека. В среднем человек потребляет слишком много омега-6 жиров в своем рационе, потребляя очень низкие уровни омега-3. Идеальное соотношение омега-6 к омега-3 жирам составляет 1: 1. Наши предки эволюционировали в течение миллионов лет на этом соотношении. Сегодня, однако, наше отношение омега-6 к омега-3 в среднем составляет от 20: 1 до 50: 1!Безусловно, лучший тип жиров омега-3 - это те, которые содержатся в рыбе. Омега-3 у рыб высока в двух жирных кислотах, имеющих решающее значение для здоровья человека, DHA и EPA. Эти две жирные кислоты играют решающую роль в предотвращении многих заболеваний. Человеческий мозг также сильно зависит от DHA - низкие уровни DHA связаны с депрессией, шизофренией и потерей памяти. Исследователи теперь также связывают недостаточное потребление этих омега-3 жиров у беременных женщин с преждевременными родами и низким весом при рождении и гиперактивностью у детей.К сожалению, употребление свежей рыбы, будь то из океана, озер и ручьев или выращенные на  фермы, больше не рекомендуется. Уровни ртути у всех рыб теперь достигли опасно высоких уровней по всему миру, и риск этой ртути для вашего здоровья теперь перевешивает преимущества  от омега-3 рыб. Однако ежедневное  потребление рыбьего жира настоятельно рекомендуется в качестве ключевого ингредиента для улучшения вашего здоровья. Рыбий жир содержит самые высокие уровни лучших омега-3 жиров - с жирными кислотами EPA и DHA - и, поскольку он находится в чистом виде, не представляет собой риск ртути как из свежей рыбы.Откуда у нас Омега-3?Рыбий жир Biovea получен в основном из Сардины (Sardina / Sardinella 9 разных подтипов) и Anchovies (Engraulidae под 8 различными названиями подвид). Иногда также используется скумбрия. Время от времени, Salmon (Salmo / Salmonidae 8 различных подтипов) используются для корректировки содержания DHA, а сельди (Clupea / Clupedidae 6 из 11 подвид) используются в редких случаях для повышения уровня EPA. Вся рыба, используемая для нефти в продуктах, попадает в каналы глубокой холодной воды в океанах Северной Атлантики и Тихого океана. Используемые рыбий жир происходит от «масла рыбьего жира», которое в основном содержится во плоти.Количество на порцию (1 капсула):Как принимать: Принимайте по одной капсуле до 3-х раз в день вместе с едой.",703,"капсула_NOUN,активный_ADJ,долголетие_NOUN"
